pIC50,AATS3p,AATS6s,AATS7d,AATSC0c,AETA_beta_s,AETA_eta_L,BCUTc-1l,BCUTd-1l,BCUTs-1h,BCUTs-1l,EState_VSA1,ETA_shape_y,FNSA1,GATS1c,GATS1s,GATS3d,GATS3v,GATS4d,GATS4p,GATS5dv,GATS6c,GATS6d,GATS7c,GATS7v,GATS8s,GGI10,GGI3,GGI4,GGI8,GGI9,JGI2,MATS1c,MATS5s,MAXaasC,MDEC-22,MDEC-23,MINaaCH,Mor08m,Mor10m,Mor12m,Mor23m,Mor24m,PEOE_VSA10,PEOE_VSA3,PEOE_VSA7,PEOE_VSA8,RASA,SaaaC,SdCH2,SdS,SdsCH,Silicos-IT_Log_P,SlogP_VSA1,SlogP_VSA5,SpMax_A,SsCH3,SsCl,SsOH,SssNH,SsssCH,SsssN,SssssC,VE1_A,VSA_EState1,fMF
6.004364805,1.520803003,3.355413105,2.817073171,0.0278266106,0.6956521739,0.2028115871,-0.4868117291,0.9878630511,6.002696239,1.438829424,0.0,0.3644859813,0.3369553677,1.448911557,0.97975168,1.103148865,0.9495464727,1.183127158,0.990472355,0.9630136986,0.9646259421,1.109748901,0.8707899067,1.25912561,1.16496033,0.02469135802,1.479166667,1.455555556,0.1753826531,0.09594135802,0.06606606607,-0.4695687665,0.01867286424,0.9104492105,8.385600675,18.47927566,1.802462207,-1.843822904,1.247711989,1.212455628,-0.5967792027,0.129020823,5.693927995,9.967957042,31.18920547,17.95713863,0.7416611126,0.0,0.0,0.0,0.0,2.69,9.473725908,11.38785599,2.476126138,1.934830434,0.0,9.437722243,0.0,0.0,0.0,0.0,4.307658617,12.68239808,0.5263157895
7.337242168,1.485628527,2.926290464,3.089552239,0.02533537787,0.6666666667,0.2070298978,-0.4868866541,0.9729223297,7.008276949,1.42421381,5.907179729,0.3548387097,0.3840855018,1.611106133,0.7836193035,1.107156488,0.9624173122,1.072008663,1.053180719,0.9118320231,1.022984311,0.9322630015,1.058089954,0.9317433183,0.5388082372,0.2480338741,1.854166667,1.997777778,0.2711404006,0.3040740741,0.0641025641,-0.5627624379,0.0848610387,1.001554035,13.58001705,30.19697142,1.683173286,-3.029973773,1.288197551,1.30782096,-0.8920864797,0.176954616,5.824404498,4.983978521,54.95175817,22.50821725,0.7723350511,0.0,0.0,0.0,0.0,4.55,20.52418199,28.80005837,2.480193002,2.076756568,0.0,0.0,3.297285735,0.0,0.0,0.0,4.586890084,11.00740324,0.5
7.026872146,1.635647765,2.604041363,3.223140496,0.01019926995,0.6328125,0.1909160923,-0.4272858256,0.97795332,3.042251609,1.194229606,0.0,0.3094736842,0.4085424563,1.348400235,0.8768792672,1.036146273,1.001063623,1.179970216,0.9124068869,1.067087958,1.180214241,1.11814346,0.9370978519,0.96745814,1.012161478,0.1281501888,1.972222222,1.793888889,0.4323664651,0.264066358,0.05333333333,-0.2936794216,-0.06028572901,1.066660229,20.45493089,30.13109509,1.808345964,-2.823323178,0.1232040154,1.332918597,-0.9255412724,0.02241981616,10.6824301,0.0,54.95175817,34.72467712,0.9571909786,2.050257213,0.0,5.592154799,0.0,5.89,5.316788604,5.693927995,2.477060554,1.986873069,0.0,0.0,3.278671527,0.0,0.0,0.0,4.55375734,1.875390684,0.5660377358
6.991399828,1.641681838,2.875685871,3.429906542,0.01178451062,0.6612903226,0.1898077959,-0.4158652574,0.9779546579,3.056926202,1.197963603,0.0,0.3502202643,0.420521874,1.574938134,0.8959045708,0.9843034663,0.9004742814,1.183046766,0.9698857625,1.00481836,0.9934576134,1.060818012,1.308107672,1.040611132,0.7988506553,0.1766166718,2.138888889,1.971666667,0.4041635173,0.2540740741,0.06222222222,-0.4844041943,0.003217816167,0.9647844755,12.78445964,23.26778041,1.898808395,-1.96020287,0.5815643417,1.56000383,-1.184293635,0.2683675371,11.51833249,14.18117935,68.02700174,29.3384529,0.9534451445,0.773970837,0.0,5.623994668,0.0,3.88,5.316788604,11.51833249,2.494406727,3.84055231,0.0,0.0,3.23105274,0.0,0.0,0.0,4.663273992,3.43622302,0.56
7.26760624,1.620932094,2.668320826,2.712962963,0.008499036872,0.66,0.2113157481,-0.4356902105,0.9938452717,3.043349741,1.304250488,0.0,0.3573085847,0.3771894428,1.117316674,0.6818898131,1.130997842,0.8363942711,1.300989884,0.9307782552,1.177211641,1.17674052,1.206160698,0.9747460753,1.197439212,1.114708875,0.02479338843,1.756944444,1.587777778,0.1922398589,0.08719135802,0.06349206349,-0.1502764812,-0.05952874276,1.280650983,14.37315563,26.71479523,1.813494395,-2.253214635,0.8570673187,1.326909541,-0.6528183174,-0.09808348693,5.693927995,0.0,48.73693008,40.60468056,0.9579673225,1.987684188,0.0,0.0,0.0,4.63,0.0,12.11474962,2.552718635,0.0,6.150399214,0.0,0.0,0.0,0.0,0.0,4.326264007,2.126514848,0.6
7.494850022,1.606622158,2.743124312,3.098901099,0.01447366433,0.6833333333,0.1873277498,-0.4248306941,0.993907053,3.059652532,1.427596318,0.0,0.3006993007,0.2315137776,1.300808244,0.7907784953,1.232,0.9926046518,0.9868531469,1.085503024,1.019892544,0.8860178073,1.065833968,1.02487367,1.002867159,1.050629469,0.1200877461,1.243055556,1.037777778,0.1892321744,0.149058642,0.0756501182,-0.2487043915,-0.09478718092,1.017049968,18.81998401,24.37400445,1.767602307,-2.032212995,1.444849687,1.660478714,-0.9277105725,0.169490992,11.51179077,4.983978521,41.9616539,67.76176881,0.9353093676,0.0,0.0,0.0,7.896109341,3.15,4.899909731,0.0,2.437605773,1.984931639,0.0,0.0,0.0,0.0,3.952001539,0.0,4.66066248,0.0,0.5918367347
8.259637311,1.536206699,3.080124679,3.028846154,0.02086003029,0.6637931034,0.2493492075,-0.4780888487,0.9778352414,7.008274083,0.609420743,6.093240071,0.3488372093,0.3703825823,1.766555672,0.686920612,0.8496216898,0.9939359603,0.9010691376,0.7873817549,1.051438922,1.25856321,0.9941567927,1.246041152,1.033305425,0.8131698193,0.2017161514,1.576388889,1.758333333,0.2849899219,0.2747067901,0.06913580247,-0.7008538981,0.1857101927,1.00531238,3.993947608,16.92104445,1.837917619,-2.292082459,0.5611181746,0.4884649215,-0.9394304109,0.6022517437,16.52595619,19.74647275,24.97437738,16.63744226,0.8390579428,2.078707411,0.0,0.0,0.0,6.25,5.316788604,25.36580689,2.483411652,5.949934732,0.0,0.0,2.748639771,0.2892306123,0.0,0.0,4.393808153,6.273348022,0.38
6.084600165,1.959243724,2.991764351,3.513513514,0.01446265149,0.652173913,0.197465579,-0.4045540699,0.9929231492,4.005253954,0.6049906404,0.0,0.3709353673,0.5837113083,1.616947559,1.166596288,0.9951946976,1.010788212,0.7322210184,1.094784497,1.08053168,1.003103714,1.081690141,1.521403485,1.063183202,0.7441497284,0.0907050301,1.701388889,1.215555556,0.1481481481,0.1025,0.07602339181,-0.5562290943,0.05760952081,1.002754941,6.22745723,16.92723598,1.710723052,-1.447090935,0.1638653432,1.235245583,-0.4949245049,-0.208290471,5.007623697,9.499376415,30.33183534,21.83692257,0.9114157256,0.8035570988,0.0,0.0,0.0,4.59,5.733667477,0.0,2.49208412,0.0,12.1751179,0.0,0.0,0.0,0.0,0.0,4.128587376,1.760542171,0.6060606061
5.318758763,1.551007973,2.977218225,3.102040816,0.0200746428,0.6544117647,0.1995707164,-0.4947142896,0.9729968731,7.008295908,1.343837211,5.969305288,0.3664596273,0.3769222686,1.375520604,0.7060321806,1.11870474,0.8715218303,1.185369616,0.9498264639,1.009908537,0.6831785595,1.079310745,0.6867808128,1.11646208,0.5635452654,0.1747862463,2.131944444,1.97,0.2781557067,0.259691358,0.06349206349,-0.4636733178,-0.08390042248,1.211790669,21.32644375,38.03017578,1.528768932,-2.952233684,1.487377768,2.161694006,-0.8169722356,0.1240816229,17.19295166,4.794537184,79.06876542,35.58204725,0.8053343071,1.817620533,0.0,0.0,0.0,4.47,4.736862954,22.47273829,2.554852869,0.0,0.0,9.117165574,0.0,0.0,0.0,0.0,4.494754609,8.140402769,0.5740740741
9.0,1.560000071,3.578078078,2.975,0.01680054182,0.66,0.1782447032,-0.3773923353,0.992940763,8.002958535,1.417579067,11.63444168,0.3888888889,0.4397255365,1.29273489,0.5330047993,1.199625416,1.065126768,0.9546516942,0.9548454203,0.8810425768,0.8106551585,1.19145394,0.871123162,1.155279207,1.156657356,0.1025425977,1.5625,1.48,0.1801303855,0.14,0.08333333333,-0.3379683978,0.2358783364,0.865776644,5.798023818,19.79947311,1.081473407,-1.693500868,0.8420190651,2.114734144,-0.7804859615,0.01230120879,22.66784312,8.780830095,42.81902403,23.64452491,0.7551576274,1.491023983,0.0,0.0,0.0,4.47,5.316788604,5.563451492,2.432592644,1.881341175,0.0,0.0,3.278090986,0.0,0.0,0.0,4.6562983,27.50290548,0.5789473684
8.045757491,1.505878609,3.142094017,3.234234234,0.01708195725,0.6833333333,0.2081978856,-0.3832821179,0.99294184,8.001919185,1.434200906,0.0,0.3478701826,0.413723989,1.565085691,0.5925677984,1.054281988,0.9777729186,1.103858068,1.012761172,0.9888047166,1.262861749,0.9632032147,1.04497817,0.948339808,0.8019529546,0.1695724926,1.729166667,1.797777778,0.2711404006,0.244691358,0.06018518519,-0.5027849166,-0.04252886613,0.9159389884,11.82790416,24.11537292,1.414654767,-2.258914913,0.6851133032,1.670219486,-0.8773181591,0.0248056413,17.9801607,19.37571083,43.33159265,23.15437369,0.8215922961,0.0,0.0,0.0,7.264887483,3.13,10.74258,17.21226049,2.478964104,1.951810259,0.0,0.0,3.200410735,0.0,1.710450688,0.0,4.505698205,13.45766866,0.5833333333
5.430041182,1.572100334,2.987282463,3.534883721,0.01479265198,0.6666666667,0.1914346581,-0.3825225255,0.9938439006,3.175928456,1.443264862,0.0,0.3515625,0.4472010767,1.592075764,0.8206497871,1.003496503,0.9653972834,1.137296037,0.9849990058,1.119198639,1.169541849,1.09849187,0.8327501364,1.133018844,0.9596776948,0.06938271605,1.506944444,1.457222222,0.2683216805,0.145,0.06060606061,-0.5556343882,-0.05568945018,0.9414219577,9.660261767,22.17639206,1.910287541,-1.713186154,0.7413727931,1.551736772,-0.8712396661,0.1824276549,11.21062871,15.29317186,43.32193961,16.94476576,0.9163640462,1.677482734,0.0,0.0,0.0,3.31,10.63357721,16.95130748,2.454495545,1.955712929,0.0,0.0,3.399178477,0.0,0.0,0.0,4.663924,0.0,0.619047619
7.327902142,1.418810661,2.471326165,2.781512605,0.01201062524,0.6451612903,0.227747887,-0.4172111911,1.734391238,3.510026147,1.236775191,0.0,0.2696629213,0.2837506822,1.210290755,0.7975387475,1.170740978,0.9846681831,0.9377062591,1.000347829,0.9199559701,0.9080071792,1.083407478,0.6614610987,1.121158197,0.9309027758,0.07774920926,0.9305555556,1.086666667,0.2585191484,0.102183642,0.06146572104,-0.2236314743,0.03610640825,1.276545595,22.98078527,29.16999877,1.78197412,-2.531372564,1.201810221,0.7894882114,-0.7637691812,0.3148539809,5.693927995,0.0,48.2340145,55.51779486,0.9284186659,0.0,0.0,0.0,0.0,5.03,5.316788604,18.40509474,2.43507894,0.0,0.0,0.0,3.634589033,0.5509583343,0.0,0.0,4.433063446,5.429018523,0.5535714286
7.124938737,1.565603297,3.117571059,3.20610687,0.01687549611,0.6428571429,0.1835517749,-0.4251734852,0.9727277853,7.009364939,1.420015207,5.907179729,0.3561368209,0.3943271295,1.522946379,0.6548028852,1.036994924,0.9934663919,1.137923819,1.054183969,1.063414671,1.311035028,1.073922795,0.7854033777,1.004464964,1.30741746,0.2342658912,2.409722222,2.065,0.4817491812,0.288757716,0.06060606061,-0.5090962305,-0.06015278534,0.9487256107,18.01528817,33.12233403,1.541627734,-2.934933695,1.12257414,2.40960527,-1.017029883,0.1759294364,12.2386844,0.0,61.01812524,40.28812861,0.8158275027,1.906869097,0.0,0.0,0.0,3.65,11.05045608,16.05191667,2.477235024,1.926101691,0.0,0.0,2.795801157,0.0,0.0,0.0,4.61230613,1.592648652,0.5263157895
4.935916564,1.56606309,4.099206349,3.166666667,0.01918353599,0.6206896552,0.1800091533,-0.4024516161,0.9726939016,8.002963604,1.391839671,23.10088831,0.4018426648,0.5126154602,1.503303193,0.57249479,1.1586683,0.995102988,1.022047645,1.018437639,0.9757837255,0.7927043781,1.241430321,0.8650146982,1.118790388,0.8864393994,0.1693704724,2.416666667,2.171666667,0.4142258755,0.290625,0.08695652174,-0.5382208402,0.02118119272,0.5224622071,13.93683421,29.73222312,1.261680558,-2.470892918,1.321272835,2.340539136,-0.6706991907,0.3737046662,11.63444168,13.46263303,54.59730362,16.69035448,0.7036344695,0.0,0.0,0.0,0.0,4.69,11.29293437,10.35798868,2.526167361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.397522933,29.10415771,0.5227272727
8.301029996,1.561725695,3.061786085,3.228070175,0.01658578801,0.6774193548,0.203983539,-0.3981345822,0.9113366495,6.027276518,1.434200358,0.0,0.3333333333,0.4194584508,1.559307493,0.5885213199,1.05459854,0.9887946687,1.115912409,1.031230026,0.9744181786,1.246059029,0.9546626646,1.180484186,0.9498920392,0.6020068527,0.1695724926,1.729166667,1.837777778,0.2711404006,0.269382716,0.0589569161,-0.495539082,0.06506152509,0.9284924072,13.69396257,25.50000892,1.775765878,-2.382859743,0.4649123217,1.606909608,-0.898061449,0.1284790138,12.16293986,14.98529578,43.33159265,23.15437369,0.8933650661,0.0,0.0,0.0,7.32505027,2.75,10.74258,22.77571198,2.479015615,1.963946474,0.0,0.0,3.323188513,0.0,1.724976493,0.0,4.520309251,0.0,0.5714285714
6.580044252,1.554951268,3.110493827,3.304347826,0.0183113238,0.6481481481,0.1891693369,-0.382523696,0.9729407151,7.008275484,1.443439163,5.907179729,0.3506493506,0.4307951874,1.728008655,0.7706019744,0.9933130699,0.9634075471,1.120802005,0.9931394082,1.104423401,1.39037468,1.037460317,0.5943738913,1.055747958,0.8119925012,0.1073359861,1.625,1.551111111,0.3167044596,0.21375,0.06349206349,-0.6886891547,0.01221994373,0.8962288651,11.55225364,23.74935427,1.674298556,-2.39849182,1.033768096,1.820107089,-0.6954946078,0.1390341397,5.693927995,15.29317186,43.32193961,22.50821725,0.8177064689,0.0,0.0,0.0,0.0,3.11,16.36724469,27.30929616,2.448491686,1.929599353,0.0,0.0,3.280289588,0.0,0.0,0.0,4.405793053,0.0,0.5227272727
7.229147988,1.535474468,2.929468599,3.203389831,0.01657518974,0.671875,0.2116649676,-0.3856738808,0.972936617,7.008272924,1.434202054,0.0,0.3568281938,0.3985558473,1.538074031,0.6384461648,1.106635593,0.9805301307,1.001215896,1.094602555,0.8821874776,1.100347907,0.9949971633,1.331266048,0.9628748483,0.8178396993,0.2426303438,1.729166667,1.877777778,0.3084057697,0.211882716,0.0697167756,-0.4936054756,-0.0003907530257,0.9305688991,11.91630315,25.92287692,1.813159573,-2.443004639,0.7090997638,1.451655257,-0.677695273,0.04999317448,12.16293986,14.98529578,56.32169692,28.71782518,0.8326561654,0.0,0.0,0.0,7.338341657,3.16,10.74258,34.49398636,2.478998053,3.526300545,0.0,0.0,3.35442623,0.0,1.728139531,0.0,4.531737251,0.0,0.5283018868
7.552841969,1.632400559,2.764416315,2.864864865,0.00982348585,0.625,0.1812432276,-0.3791399872,0.9938435771,3.05938522,1.427564094,0.0,0.3017241379,0.3356690219,1.152520201,0.817705502,1.209302326,1.019133467,1.032076985,1.068057633,1.077713356,1.183826432,1.102148955,0.9852218196,1.071782534,0.9212002598,0.06938271605,0.9930555556,0.8955555556,0.1645408163,0.06655864198,0.07207207207,-0.2014024596,-0.0594482385,1.238127228,14.27102878,23.22645939,1.77586677,-1.603229347,0.8278426959,1.030314911,-0.7890838358,0.2482111621,5.693927995,0.0,36.75265697,29.7174337,0.9507680819,0.0,0.0,0.0,0.0,4.99,0.0,5.563451492,2.434221777,2.081588338,0.0,0.0,0.0,0.0,0.0,0.0,4.302585104,0.0,0.575
7.958607315,1.582570391,2.776963777,3.115789474,0.02035407186,0.6759259259,0.2366155219,-0.3627713797,0.9779111491,7.008272101,0.6094207619,0.0,0.3358208955,0.3580224805,1.783743901,0.6716522656,0.9832704609,0.8299626601,1.059220029,1.004347382,1.041370208,1.114816383,1.0554371,1.204406801,1.007194907,0.9392598975,0.1356004489,1.576388889,1.518333333,0.2849899219,0.2253240741,0.06878306878,-0.7074561017,0.02893586232,1.019780355,3.993947608,16.13367148,1.841460703,-2.126563852,0.5908858528,0.9767815001,-0.7785493484,0.7630434267,16.52595619,19.74647275,25.98020854,23.18219866,0.8496252722,2.095743605,0.0,0.0,0.0,5.32,10.63357721,18.44206969,2.483385735,3.843557955,0.0,0.0,5.518793927,0.0,0.0,0.0,4.381949493,1.116081392,0.4222222222
9.0,1.535265296,2.863378685,2.838095238,0.01201245139,0.6634615385,0.2056940438,-0.4341326181,0.9777029695,7.008279858,1.40247849,0.0,0.3891891892,0.3201887149,1.536793117,0.594615602,1.062498042,0.9269787602,1.12476761,0.8948949251,1.144666069,0.7460837856,1.159124744,0.9789026533,1.216780727,0.5912523916,0.0908070605,1.909722222,1.985,0.327042391,0.186875,0.07936507937,-0.500327496,-0.04376999645,0.9745298459,8.18354319,20.33160863,1.542108982,-2.200998968,0.94013484,1.109159543,-0.6358740227,0.2928703593,0.0,14.64975998,43.67639416,18.30505147,0.8761440714,1.280380317,0.0,0.0,0.0,3.32,5.559266895,18.31159319,2.487662127,5.732683219,0.0,0.0,0.0,0.0,0.0,0.0,4.554944589,3.330197625,0.4666666667
7.9,1.650185493,3.475948788,3.053191489,0.02049448396,0.6696428571,0.1801163816,-0.3862097909,0.9728339493,8.001919692,1.304328272,11.84833535,0.4080604534,0.4761990146,1.610005546,0.6290712462,1.137114244,0.9837660937,1.076060553,0.9671177489,1.047792325,1.059277942,1.079849498,0.7829806569,1.097934162,1.189798627,0.1852892562,2.1875,2.01,0.2584876543,0.23125,0.08395061728,-0.5899218285,0.01252907091,0.8206377551,5.798023818,20.82169418,1.295759206,-2.178243404,0.9414487904,1.474556874,-0.4441463694,0.1800501934,16.85062228,9.184952232,42.81902403,28.66715822,0.778213646,0.9567746718,0.0,0.0,0.0,2.84,11.05045608,5.563451492,2.477249331,1.858344811,5.996980608,0.0,3.236771542,0.0,0.0,0.0,4.42074812,15.30077749,0.5238095238
6.129011186,1.535952391,2.58127572,2.378881988,0.009933271613,0.6442307692,0.2417244772,-0.4346646954,0.9876076995,3.513018849,1.131262631,0.0,0.3136729223,0.2358704513,1.118866741,0.8546108531,1.161954593,1.150924266,1.120723946,0.9001021984,1.37596026,1.099561403,1.353531336,0.8453185552,1.060788076,1.209291461,0.01234567901,3.020833333,2.083333333,0.328042328,0.108125,0.07235142119,-0.1258405574,-0.07814954924,1.23736678,8.380799131,18.73185444,1.831613993,-2.291020187,1.037822285,0.9869322093,-0.4576603823,0.01544366636,5.693927995,0.0,42.16764743,43.22352662,0.9489717934,0.0,0.0,0.0,0.0,4.09,0.0,31.15323644,2.60529193,8.346258215,0.0,0.0,0.0,0.2793745276,0.0,0.09591943027,4.131178091,7.725695284,0.4
5.958607315,1.610144477,3.131828175,3.291666667,0.03042762734,0.6979166667,0.2132537485,-0.4868733236,0.972895829,7.008271847,0.6101379255,0.0,0.3935860058,0.3642152454,1.628381369,0.6817315487,1.024996994,0.9407579735,1.031114719,1.184972027,0.998853211,1.14545722,1.302778272,0.9105523115,1.142562113,1.359952944,0.06,1.701388889,1.358333333,0.3038942429,0.142183642,0.06267806268,-0.6215974158,-0.08695288635,0.9265868292,2.697679302,12.79544806,1.854625535,-1.835403696,0.07062541505,1.363028953,-0.5059322589,0.2056206074,10.70155169,9.967957042,25.12283841,23.56117946,0.722077814,0.0,0.0,0.0,0.0,4.12,14.79051451,12.61766519,2.484396887,3.372633227,0.0,0.0,2.679537509,0.0,0.0,0.0,4.354634933,10.79239261,0.5
7.585026652,1.593223731,2.78048273,3.47826087,0.01627690021,0.6851851852,0.2458499105,-0.4072018893,0.9779967343,7.008270585,0.6094207524,0.0,0.362962963,0.3585127357,1.56209165,0.5884343192,1.077272139,0.9375947135,0.9451114337,0.9887672506,0.9838613448,1.284871296,1.111842415,1.13439464,1.029546988,0.8875628245,0.1100948883,1.895833333,1.393333333,0.2741874528,0.236875,0.06913580247,-0.5366661405,0.1200917635,1.056575491,7.2233847,19.52943246,1.858051021,-2.471463757,0.6231577715,0.8096881262,-0.7330975232,0.4771454423,16.52595619,14.95193556,25.47729296,29.60302029,0.8471887571,2.136514148,0.0,0.0,0.0,6.06,0.0,24.35997574,2.48920546,1.985627143,0.0,0.0,0.0,0.0,1.866943815,0.0,4.575636554,1.138555577,0.5681818182
8.129011186,1.662879136,3.299009632,3.541666667,0.01587557915,0.6693548387,0.2166113565,-0.3836351623,0.9925253549,8.003004632,0.6049847756,11.63444168,0.3647475072,0.4796542995,1.533971709,0.5360215424,1.005928527,0.9868625979,1.023584768,1.265318805,1.023776961,1.273798402,1.023757817,1.152071878,1.194245316,0.5420996378,0.2356881951,1.791666667,1.988888889,0.2902730537,0.291882716,0.07111111111,-0.515865464,-0.0206844649,0.919709887,10.00646699,24.29047653,1.120098348,-2.390219741,0.1842119478,1.767919077,-0.8488190828,0.3954188882,12.03246336,23.76612587,42.82867707,24.01174382,0.7732437318,0.0,0.0,0.0,7.261649725,4.67,10.74258,16.13452668,2.479157266,1.929811714,0.0,0.0,3.210466742,0.0,1.705257159,0.0,4.547174271,26.70699331,0.5957446809
7.866461092,1.682029091,3.068665491,3.351851852,0.01851418345,0.6640625,0.2179363445,-0.3836369936,0.9729364532,7.00827662,0.6049843589,5.907179729,0.349137931,0.4373269884,1.680621967,0.7437343872,1.029862266,1.006611013,1.052547341,1.269203505,1.006367067,1.130915773,0.932869947,1.24251725,1.07046786,0.6084250696,0.2356881951,1.854166667,1.957777778,0.2711404006,0.2940740741,0.06535947712,-0.6293819649,0.01683414424,0.9804506278,11.86652881,25.69253031,1.70349736,-3.064570286,0.5195618329,1.574899316,-0.5935852821,0.3634363175,12.03246336,14.98529578,42.82867707,29.57519531,0.8059943785,0.0,0.0,0.0,7.408851697,3.04,16.47624748,26.49251536,2.479111826,1.960212632,0.0,0.0,3.366929327,0.0,1.741006666,0.0,4.547271052,0.0,0.5490196078
7.568636236,1.64674269,2.737156511,2.951219512,0.01857184715,0.6388888889,0.1786401136,-0.4964102503,0.9776987655,7.008273079,1.427557749,0.0,0.3133159269,0.3482836127,1.350867922,0.6015213761,1.345843778,0.9790336444,1.120976273,1.040084717,1.082052305,0.7834562113,0.94426136,0.563623861,0.9916870747,0.9558057576,0.1078440975,1.243055556,0.9755555556,0.1977985639,0.127808642,0.08130081301,-0.3939284164,-0.1751143872,0.9781921349,14.27102878,24.90921771,1.728857762,-1.621227195,1.251622831,1.611702222,-0.7628300459,0.2597617454,5.693927995,4.794537184,41.9616539,29.7174337,0.8656347501,0.0,0.0,0.0,0.0,4.41,0.0,10.35798868,2.436061184,1.366433321,0.0,0.0,0.0,0.0,0.0,0.0,4.456399566,4.734228103,0.5348837209
5.879426069,1.552206776,3.022376543,2.402777778,0.009711306444,0.6428571429,0.1926374728,-0.4286211356,0.9938456229,8.001917467,1.399909181,0.0,0.3404864092,0.4026810465,1.145191375,0.5143580699,1.104700855,0.8991333257,1.353846154,0.9099217778,1.095371669,1.40885532,1.081196581,0.7416949557,1.240771868,1.256545923,0.01234567901,1.381944444,1.228333333,0.1128826531,0.03,0.06535947712,-0.1993153167,-0.007993742369,1.043760393,13.26955239,20.42153318,1.472481104,-1.482706798,0.8084381557,1.172624647,-0.6473097257,0.04851909911,11.51114884,4.390415048,35.90493987,11.76029506,0.8899428636,0.0,0.0,0.0,4.120723262,3.59,0.0,5.693927995,2.527110816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.91853569,15.12584969,0.6060606061
