SpDiam_A,AATS3d,AATS2s,AATS3v,AATS1i,AATS2i,AATS3i,AATS4i,ATSC8dv,ATSC1d,ATSC8d,ATSC0i,AATSC0c,MATS1c,MATS2s,MATS7s,GATS1c,GATS2c,GATS5c,GATS7c,GATS8c,GATS2dv,GATS5dv,GATS7dv,GATS8dv,GATS1d,GATS3d,GATS5d,GATS6d,GATS7d,GATS8d,GATS2s,GATS6s,GATS6v,GATS3p,GATS5p,GATS1i,GATS6i,BCUTs-1h,BCUTs-1l,BCUTi-1h,BCUTi-1l,RPCG,Xch-6d,Xc-5d,Xc-3dv,Xc-4dv,AXp-1d,SsCH3,SdCH2,SdsCH,SsssCH,SaaNH,SdsN,SsOH,SssO,SdS,SaaS,SddssS,MINaasC,AETA_alpha,AETA_beta_ns_d,ETA_epsilon_5,ETA_dEpsilon_C,IC2,ZMIC2,PEOE_VSA1,PEOE_VSA2,PEOE_VSA3,PEOE_VSA6,PEOE_VSA7,PEOE_VSA11,SMR_VSA5,SMR_VSA6,SlogP_VSA2,SlogP_VSA3,EState_VSA1,EState_VSA2,EState_VSA3,EState_VSA6,VSA_EState7,AMID_C,TopoPSA(NO),GGI5,GGI7,GGI8,GGI9,JGI3,TSRW10,TASA,Mor02m,Mor10m,Mor11m,Mor12m,Mor16m,Mor21m,Mor22m,Mor23m,iLOGP,Silicos-IT_Log_P,SpMax_A,VE1_A,AATS8dv,AATS8s,ATSC1dv,ATSC0p,MATS3s,MATS6s,MATS8s,GATS4c,GATS1dv,GATS3s,GATS2v,GATS3v,GATS1p,GATS6p,GATS3i,GATS8i,BCUTc-1h,BCUTd-1l,Xch-5d,Xch-7d,Xc-5dv,Xc-6dv,SdssC,SaasC,SaaaC,SssssC,SsNH2,SssNH,MAXaaCH,AETA_beta_s,AETA_eta_L,AETA_eta_F,IC1,CIC2,ZMIC1,PEOE_VSA9,SlogP_VSA1,SlogP_VSA10,EState_VSA9,VSA_EState3,VSA_EState8,MDEC-33,GGI3,GGI6,JGI2,JGI5,FPSA3,RPCS,Mor03m,Mor06m,Mor08m,Mor13m,XLOGP3,ESOL_Log_S,ESOL_Solubility_(mg/ml),Ali_Log_S,Ali_Solubility_(mg/ml),Silicos-IT_Solubility_(mg/ml),AATS5d,AATS6i,AATS7s,AATSC0v,ATSC7d,AXp-0d,CIC1,EState_VSA4,EState_VSA5,ETA_dAlpha_B,ETA_dEpsilon_D,GATS1v,GATS2d,GATS2i,GATS3c,GATS3dv,GATS4dv,GATS4i,GATS4s,GATS5i,GATS6dv,GATS7i,GATS7p,JGI4,MLOGP,MOMI-Z,Mor26m,Mor30m,Mor31m,PEOE_VSA4,RNCG,RNCS,SMR_VSA1,SMR_VSA3,SMR_VSA4,SMR_VSA9,SdO,SlogP_VSA4,SssS,VSA_EState9
4.848604167,3.574074074,2.956622383,222.1989868,147.9609889,153.6858859,157.3723122,158.3109128,-12.00460224,12.75,-3.75,93.37712654,0.01506305891,-0.4995143091,0.185352577,-0.09900995601,1.593991991,1.14066828,0.9144295364,1.424769528,0.9090360117,0.8511665696,0.8903736318,1.118813672,0.9729904004,0.6275510204,1.134920635,1.06779661,1.015037594,1.115763547,1.033163265,0.7708239048,0.9557405389,0.8928851384,0.9628516802,0.8925708375,1.202428832,0.9921134398,3.057289002,0.6294009932,14.63947534,10.33556631,0.09315111428,0.5805272079,0.2749716524,0.877368674,0.0,0.4340286995,4.061561316,0.0,7.43851296,0.0,3.472952911,4.225979082,0.0,0.0,0.0,0.0,0.0,0.8342003916,0.488172043,0.03225806452,0.7686868687,-0.07507002801,4.930457026,28.42005889,10.30076712,4.983978521,14.98529578,12.14238718,55.6537289,0.0,18.36397708,11.57255779,32.55515263,6.544756406,0.0,0.0,6.544756406,23.10933284,10.30863816,1.551751125,83.3,0.785,0.5755385488,0.2590230537,0.211882716,0.03147163121,82.788247,641.8043703,30.21533539,0.2683412712,1.008356152,1.69991549,0.3656077369,-0.4620515532,-0.02110102187,-0.7394638663,0.0,3.33,2.478936865,4.51049676,4.116071429,2.575975529,75.74556213,14.00398565,-0.06027119327,0.1012664571,0.01430089297,1.312093286,0.4858885136,1.089916386,0.8883641275,0.9783077638,0.8697089075,0.8209208128,0.9967102316,1.097062228,0.3962348021,0.9878601675,0.2140761751,0.8666591913,0.06365387513,0.0,0.9473422502,6.662891981,0.0,0.0,0.0,3.441633335,2.107141054,0.6693548387,0.2293193753,0.9765140263,3.751632789,0.7699826926,53.27622952,23.62654039,10.74258,5.687386275,9.967957042,5.194296877,2.560241685,8.797257867,1.479166667,0.5723809524,0.06349206349,0.01825581395,0.041435723,82.16736547,-4.041919824,1.699242867,-2.036631265,-1.414465064,3.19,-4.51,0.0132,-4.85,0.0061,3.83e-05,3.254237288,161.9162416,2.651234568,50.24069857,-8.0,0.6841461785,1.948806929,46.02638289,4.895483476,0.01182795699,0.0302378625,0.8419519833,1.118012422,1.170031011,1.086353051,1.143526743,1.014547267,1.101106401,1.09744178,1.118399357,1.004001189,0.9111367321,0.8823288653,0.04273901809,2.51,2180.156366,-0.1657288355,0.254079612,-0.2502959431,5.425791397,0.1592768708,30.6228201,0.0,25.38663948,4.992404733,11.38785599,0.0,13.08951281,1.730197301,0.0
4.849338157,3.631067961,3.667647059,221.029323,150.6227588,156.2364618,163.5217372,164.1776681,10.75,9.703125,-4.06640625,126.7583443,0.01874242464,-0.4735516832,-0.003021478251,0.03749536636,1.526630217,1.180068953,1.081570041,1.037366544,1.012070363,0.743837535,1.054946833,0.9305233805,0.8735090153,0.6783664097,1.089697145,1.097480696,0.9250451041,1.047273286,1.019645186,0.608092821,0.6512697479,0.9702662119,0.9521273999,1.019254095,1.066141587,0.8162745172,8.003004674,1.425951198,17.42586388,10.96021804,0.08568957784,0.5652352563,0.5072794607,0.7638800108,0.0,0.430872001,1.912898413,0.0,7.073676348,0.0,3.272393707,4.164378165,0.0,0.0,0.0,0.0,0.0,-0.9245484729,0.46359447,0.04838709677,0.8281385281,-0.1181869111,4.860902344,30.43903568,10.30076712,4.983978521,23.76612587,18.20875424,37.26522558,11.63444168,13.46849361,5.316788604,26.29938345,6.544756406,11.63444168,12.23214268,11.51833249,5.008912524,7.794033608,1.493626464,83.3,0.7780555556,0.5538548753,0.3699058327,0.284691358,0.04166666667,82.9374568,519.5286616,30.97009812,0.9142737892,1.075240333,2.216510363,0.2604904114,-0.2500826331,0.07105057468,-0.915551887,0.0,3.55,2.479665346,4.592143098,5.601941748,3.170981661,60.5,10.57944554,0.1705660726,0.009471852089,-0.02644778536,1.17204491,0.4153388278,0.7508930421,0.8946434032,0.9581582932,0.9471633203,0.9190060888,0.9328077585,0.9614630423,0.4315417132,0.9925445055,0.2140761751,0.933003347,0.08760231951,0.0,0.8155020681,1.775581902,0.0,0.0,0.0,2.893697772,1.919592548,0.685483871,0.206097908,1.080595088,3.885299815,0.7240601563,50.98871461,29.31392667,10.74258,14.46821637,4.983978521,4.557895017,2.084286042,11.14244263,2.041666667,0.614829932,0.07555555556,0.01809431525,0.04384414594,92.90611593,-3.835582536,1.055461367,-2.573080398,-1.587851179,2.88,-4.32,0.0201,-3.99,0.0424,3.17e-05,3.54368932,164.0833098,3.283283283,45.31563466,-4.41015625,0.6894086529,1.699662686,34.8870312,18.4712695,0.03640552995,0.03407345343,0.8323516745,1.12238806,1.095035408,0.9629259225,1.014748035,1.127493261,0.9989635151,0.9953680966,1.009978288,0.9016941392,0.7636130321,0.8975007662,0.04338383838,2.78,2186.707631,-0.04917241085,0.2202632504,0.008165063929,5.425791397,0.1455668877,32.18433714,8.780830095,25.38663948,4.992404733,11.38785599,0.0,24.72395449,0.0,0.0
4.876664293,3.47008547,3.180704898,217.1731371,145.0431459,150.0388206,156.7504081,156.9724815,-8.280882876,9.410466358,-2.418298327,87.14913321,0.01228273946,-0.3650620415,0.03788342654,0.1068993061,1.374355166,1.157863237,1.270589764,0.9457194813,1.172889748,0.9275405778,1.111519675,1.063160372,1.018111204,0.7038418832,1.036146273,1.122421574,1.11814346,1.146050842,1.00910137,0.6260982147,1.155367858,0.9300088911,0.9262611805,1.000120497,1.110829734,1.09375006,7.008272423,1.420015394,14.6923632,10.93106303,0.1120478328,0.5159226139,0.2749716524,0.7900878146,0.0,0.4348055467,1.953539736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7402327937,0.4791666667,0.015625,0.7717171717,-0.06778746368,4.541871326,33.51495759,5.316788604,19.44429716,0.0,36.39820241,54.95175817,0.0,13.46849361,5.316788604,25.65562151,11.33929359,0.0,12.45193614,0.0,10.87864651,3.689419282,1.700403742,72.7,0.9380555556,0.474029195,0.4323664651,0.264066358,0.04024943311,82.0681549,606.0975272,29.8329492,1.743008987,0.8255223115,1.855895035,0.1473571538,-0.516298361,-0.2616650206,-0.7829290354,3.07,4.44,2.477060554,4.55375734,4.619834711,2.997704316,57.71377714,11.92201463,-0.1598515607,-0.08316251675,-0.08564338622,0.966223695,0.5020611259,1.242412419,0.9291826201,0.9673682524,0.9180063141,0.9416155241,0.9610070018,1.027583128,0.4122082109,0.97795332,0.09622504486,0.76403551,0.0761440227,0.0,-0.1419325105,5.095236687,1.975771616,0.0,0.0,2.908301157,2.090301687,0.640625,0.1838961498,1.166691595,3.330305299,1.186049129,65.41691288,11.21062871,5.316788604,5.687386275,5.098681808,8.689804809,2.053586189,9.281050037,1.972222222,0.7413151927,0.05333333333,0.01995862884,0.03739062829,60.29828757,-3.145451125,2.000183774,-2.921958736,-1.916783334,4.16,-5.29,0.00215,-5.39,0.00169,1.08e-07,3.408695652,158.1541802,3.105142332,49.6069051,-7.757920968,0.6848636974,2.397615156,44.79899817,0.0,0.02083333333,0.01474116162,0.843304175,1.153491221,1.230068185,1.194718665,1.127461322,0.9951418067,1.054956372,0.7783409721,1.148745881,1.100672468,0.9798231287,0.9820769562,0.0381678487,2.47,2381.375993,-0.4891885026,0.4315971943,-0.3925607602,5.098681808,0.1480344716,30.63628169,4.794537184,19.74844179,0.0,22.51475897,12.6085345,6.9237372,0.0,0.0
4.711117465,3.168421053,4.314574315,210.5714866,145.4446603,150.7416113,157.0115152,157.9188001,0.5022222222,7.222222222,-2.333333333,72.39067622,0.01719890356,-0.5716861687,0.4196841878,-0.04694719601,1.592977371,0.8878855494,0.9646504683,1.064051865,1.072355276,0.8118051495,0.9431134218,1.028730843,0.9067075516,0.9829787234,1.096140351,0.818245614,0.7731884058,1.004938272,1.018518519,0.4426392357,0.3377234541,0.9295485469,0.9959352021,0.8834816064,1.186846858,0.8590622216,7.014213094,0.3002092232,14.54819748,10.31928434,0.1149386659,0.2347080484,0.5508638321,1.24724894,0.0589255651,0.4395957733,3.83331744,0.0,0.0,0.0,0.0,0.0,0.0,5.907962727,0.0,0.0,-3.694652026,0.07174101135,0.4820512821,0.03846153846,0.7885057471,-0.09169989662,4.186762964,33.06112178,10.05365156,4.983978521,13.55677072,6.066367068,62.37841095,0.0,18.74295787,5.316788604,13.40177551,10.02329115,10.02329115,4.895483476,11.49902367,12.13273414,0.0,1.509508519,94.31,0.6597222222,0.40625,0.3124212648,0.20125,0.04769736842,60.91287501,501.6069879,28.97317221,0.668891496,1.156508286,1.085422478,0.08833317236,-0.6949813069,-0.6246469494,-0.494476765,2.17,2.36,2.355558733,4.827861254,3.717592593,3.0208762,29.57821674,12.9721988,-0.1100179011,0.1080888137,0.04242407765,1.179333421,0.6286803578,1.038183447,0.9359687193,1.023310233,1.191785503,0.8320992009,1.047694528,1.038862585,0.4499408153,0.9684575887,0.0,0.4026386479,0.1565980496,0.01964185503,0.0,4.749176086,0.0,0.0,5.104226329,3.201210921,1.900281955,0.6153846154,0.1871033944,1.069395666,3.387336998,1.305090132,54.93104544,10.58941147,15.1926253,11.37477255,9.875836691,8.30543725,3.83331744,4.918766216,1.8125,0.5053061224,0.07222222222,0.02274904215,0.03715825698,19.27238645,-3.39035269,2.162414317,-2.676872075,-1.68320399,3.29,-4.39,0.0152,-5.12,0.00279,2.69e-05,2.726315789,159.4725839,2.806127115,50.71187832,-3.333333333,0.7205323092,2.104516098,22.76262854,12.13273414,0.01794871795,0.05636604775,0.8929337451,1.314285714,1.212317133,1.455066344,1.298230192,1.181770733,0.9902017218,0.9989568291,0.9894625058,0.7908882928,0.9231557535,0.8491426649,0.04055555556,1.64,806.1259064,-0.6834661493,0.1321309454,-0.2787239249,0.0,0.2203425021,39.95174338,13.15465994,4.983978521,5.138973738,11.49902367,22.60992016,13.8474744,0.0,-3.694652026
4.946157861,3.297297297,2.630649718,193.4246016,147.3089717,157.0659101,159.9675702,158.8347426,-123.2475141,15.04192421,-18.13571621,97.51704162,0.01185756757,-0.2256811218,-0.005937840983,0.04486605515,1.304826068,1.619363622,0.8883589934,0.9385998467,0.9929329336,1.045026966,0.9080881519,1.110190759,1.158478325,0.6158704245,1.081049149,0.9923476807,1.032227575,1.311390341,1.153119093,1.032345239,1.104637962,0.9199427804,0.8868826241,0.9738507772,1.414775976,0.9490612384,3.510026325,1.347835869,14.69239158,10.94500663,0.05118396501,0.8107686014,0.4184429249,0.9091450214,0.0,0.4278724429,2.022195826,0.0,4.332501179,0.0,0.0,0.0,0.0,5.464938818,0.0,0.0,0.0,0.9161256607,0.4767676768,0.0,0.795959596,-0.06990761548,4.874895174,29.67202721,9.303962602,14.56569119,4.983978521,18.20875424,49.24949869,0.0,26.43407163,32.84803315,62.06348431,17.82637577,0.0,0.0,0.0,0.0,7.401129124,1.65461659,61.0,0.8097222222,0.5755385488,0.2653533636,0.186257716,0.0405982906,86.74119039,618.6167616,30.89935649,1.258737129,0.9127104968,1.090251058,0.1922801137,-0.3450146154,0.006706318222,-0.7191453266,3.61,3.59,2.54695347,4.500490354,2.906666667,2.356851852,87.92125773,13.69710277,-0.01372955574,-0.09549743874,-0.1399436338,0.7050656235,0.523310367,1.051809535,0.861293852,0.92777316,1.125335128,0.8983688641,0.9500488211,1.166991385,0.4014102777,0.993840093,0.2926435952,1.185573759,0.1288113406,0.0,0.0,6.296793905,2.193763306,0.0,0.0,0.0,2.264264141,0.6893939394,0.2455859152,0.9458827197,3.522681072,1.055842163,52.47138201,48.50709783,0.0,0.0,14.81952328,4.923479803,8.628129919,9.917457191,2.111111111,0.7975056689,0.06172839506,0.01587690632,0.0418715081,114.461692,-4.743265555,0.4853697671,-2.894746311,-2.014742732,2.86,-4.43,0.0165,-3.8,0.0698,7.08e-05,3.134615385,161.2775098,2.375453885,50.49134762,-18.38269282,0.6727301626,2.408056266,91.77768326,5.516700718,0.02323232323,0.0,0.9880548125,1.070055429,1.142580096,1.143899881,1.079327632,0.9026312535,1.004595157,0.8023826665,1.0960785,1.060178271,1.006043729,0.9923995245,0.0318707483,1.91,2391.414006,-0.2500362562,0.3469073098,-0.248651227,5.098681808,0.1626992483,149.0501901,4.736862954,29.21545116,0.0,22.51475897,0.0,6.9237372,0.0,0.0
4.858476049,3.757142857,3.136547467,239.0219702,144.1659287,146.1972284,153.5028767,153.116545,-21.76547482,7.211072664,-3.702422145,61.6294254,0.01503772994,-0.6047044758,-0.06694110223,-0.08863812657,1.602572835,0.7358342936,0.7045379161,1.204616384,0.9484753084,0.8653180963,1.074027301,1.053396268,1.105944764,0.6121369817,1.045341615,1.250475857,1.142449852,1.092588694,1.05191609,0.8584584357,1.402792242,1.066547629,0.9989846184,1.085627796,0.9628516733,1.113479189,4.005274287,0.6050205064,14.55239054,10.31163031,0.1115493625,0.4607729437,0.2749716524,0.644091192,0.0,0.4323865235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.435015826,0.0,0.519084887,0.496969697,0.02272727273,0.7444444444,-0.07555555556,3.990868356,31.00404986,5.733667477,4.983978521,9.967957042,41.66862122,24.26546827,5.13155848,0.0,5.733667477,14.95193556,0.0,0.0,0.0,5.13155848,6.196843572,1.752450922,1.637850726,64.69,0.6288888889,0.2951743197,0.09448223734,0.0425,0.03594771242,70.36922208,466.5801964,20.73935905,0.0749972144,0.247951908,1.337042018,0.281349613,0.008981748561,-0.4556865043,-0.6070092993,2.17,4.34,2.462826447,4.212044087,3.169811321,2.660027952,24.16224529,9.851108671,-0.008230873435,-0.1651971555,-0.03983490638,1.042887281,0.5702390063,0.9025139029,0.8845688677,0.8952842616,0.7125133302,1.20123519,1.022169339,0.9577689896,0.400199853,0.9938486659,0.09622504486,0.6126064166,0.1097114615,0.0,0.0,3.9235255,2.07135708,0.0,5.918594262,0.0,2.065256992,0.6477272727,0.1853179454,0.9910013254,2.932804578,1.096594486,53.06631725,21.7817039,5.733667477,5.13155848,10.717646,1.633087994,0.0,8.047178597,1.222222222,0.3257142857,0.06349206349,0.02096296296,0.04664547043,72.85070457,-3.635476281,1.605275138,-1.720318506,-0.9535260692,4.03,-4.84,0.0044,-5.68,0.000629,3.95e-05,3.661290323,155.7051317,2.851537979,49.53705226,-5.456747405,0.6791339464,2.154658264,32.86185611,11.33678588,0.00303030303,0.0404040404,0.7031077067,0.9462143928,1.14757813,0.9956881417,1.011240874,1.129762316,1.107842882,0.9561968487,0.9394202012,1.216279096,1.109103623,1.20733967,0.04279569892,1.6,1319.279635,-0.3176630062,0.2781133619,-0.01365036982,0.0,0.2314290308,92.99148753,0.0,14.95193556,0.0,21.95893118,0.0,0.0,0.0,0.0
4.845890206,3.455445545,2.574074074,208.4911895,144.000306,150.6081336,156.6712328,159.1303121,-32.24334252,9.842975207,-7.609504132,77.84575342,0.01412150388,-0.4356589511,-0.02481822452,-0.1037634672,1.415651066,1.14904208,1.154258748,1.004260681,0.5022340746,0.959813419,1.077433294,1.114437299,0.9424608954,0.6615871614,1.04254277,1.140367344,1.446023742,1.210008098,0.9606518939,1.054924927,1.054037577,1.008735236,0.7896129138,0.7554499457,1.115768403,1.047569839,3.51001883,0.6094207542,14.55687168,10.3110027,0.09032972377,0.6893292996,0.3583049857,0.9179788245,0.0,0.4258663194,2.022904813,0.0,0.0,0.4207821817,3.616639267,0.0,0.0,5.512646588,0.0,3.310557302,0.0,0.9522751323,0.5038461538,0.0,0.7925925926,-0.09772486772,4.743300369,31.58237972,9.720841475,0.0,14.95193556,6.066367068,31.89811458,0.0,25.68328649,13.21376393,33.14967801,4.736862954,0.0,0.0,5.917906046,22.67357176,2.022162383,1.550009246,63.69,0.8822222222,0.3281604308,0.2693609851,0.136257716,0.03561253561,78.29249809,538.7994134,27.72436245,0.5062432875,0.6351978727,0.5947064721,0.8407406097,0.1431370753,-0.3152016798,-0.9189985796,3.29,6.71,2.497208695,4.513463657,2.408099688,2.134100612,53.42883379,15.20804651,-0.1044291348,-0.08288693757,-0.01801649578,1.248419574,0.5442672477,1.109217122,0.8553382836,0.9181363196,0.808607547,1.097481016,0.9801117935,1.035341044,0.4017147202,0.993844579,0.3319273053,0.8477628922,0.1433457877,0.0,0.0,6.191205856,2.22272854,0.0,0.0,0.0,2.192696995,0.6730769231,0.2643470353,0.7862905977,3.819909676,0.7161312501,41.43348934,21.4210879,0.0,0.0,9.720841475,3.046624858,3.632463227,11.50557439,1.388888889,0.5275283447,0.06718346253,0.02321637427,0.03732102711,121.6114302,-4.435268544,1.730692214,-2.447051409,-1.089864842,3.74,-4.91,0.0047,-5.96,0.000424,4.19e-05,3.520833333,151.9834538,2.400980939,52.91577678,-16.7231405,0.6734561893,1.639521943,65.04937156,4.699919916,0.0,0.01894586895,0.8184385026,1.044611307,1.10659026,1.045893198,1.086818633,0.973945425,1.047982589,0.9713140783,0.8746405418,1.254144744,1.097340293,1.190238801,0.03564327485,1.58,2649.880063,-0.1152313999,0.01875521655,0.1869836632,0.0,0.2052808217,109.862282,4.736862954,19.93591408,0.0,21.95893118,0.0,6.9237372,0.0,0.0
5.009380053,3.617391304,3.072839506,209.5589046,148.2991478,152.5658165,159.5748317,156.2513714,14.07538526,12.64806331,0.5872553103,82.70574452,0.01512459924,-0.4214781845,0.01220900912,0.0008746537024,1.44723382,1.036543571,0.9231608964,0.7563912677,0.670067963,0.7958868123,1.112418374,1.014105932,0.92233006,0.5921136315,1.077186126,1.319873596,1.154889396,0.9420724095,0.8118453628,0.6434882595,0.7563465925,1.115185938,0.7967584127,1.071311508,1.140486282,1.102314322,7.008271822,1.343850114,14.69238074,10.92976559,0.1089572074,0.5913525046,0.3957624643,0.6971084482,0.0,0.4315610527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6831338108,0.4735632184,0.01724137931,0.7614583333,-0.08755609135,4.887128529,27.95485275,11.05045608,19.44429716,0.0,12.13273414,48.73693008,0.0,19.38639965,11.86154501,32.20037792,17.76011521,0.0,12.45193614,5.687386275,12.39368714,5.674389572,1.612717331,98.72,1.035277778,0.3802083333,0.2454018644,0.162816358,0.04181134259,80.95692049,553.1817254,24.63086343,1.193902105,0.3691730813,1.423674917,0.3755674872,-0.3490113036,-0.05851159845,-0.4850896078,2.11,2.77,2.55375461,4.413009073,2.737288136,2.440442561,60.87630154,10.72872352,0.0391236265,-0.03286935977,0.01281360394,0.9056908435,0.4671563858,0.9208676707,0.9271276023,0.8266972972,0.9148275744,1.104875933,0.8538887858,0.9437620712,0.4024372182,0.9776566619,0.1964185503,0.8994900549,0.130682846,0.0,-0.229261984,5.873888382,1.819785,0.0,5.401903658,2.786465574,2.030837585,0.6637931034,0.2132966268,1.066637448,3.825106079,0.7275813154,46.26446953,17.75538512,11.05045608,5.687386275,10.83234929,8.673653371,0.8699774822,12.01007066,2.006944444,0.6271201814,0.06146572104,0.01990918803,0.04521456549,67.86264466,-3.602195323,1.001958965,-2.453202462,-1.715484973,1.38,-3.3,0.193,-3.06,0.338,2.51e-05,3.741071429,157.4374748,2.594238683,48.65407825,-9.964598084,0.6825626887,1.789603765,52.80408356,5.693927995,0.02643678161,0.04773706897,0.8378540573,0.972659176,1.223653362,0.9497723317,1.063826204,1.121170742,0.964681357,0.9179358798,1.223303533,1.121284621,0.9993321564,1.142731017,0.0355787037,1.04,2195.54859,-0.2705199429,0.2772738907,-0.2204987823,5.098681808,0.1489909272,30.72677649,4.794537184,19.74844179,5.733667477,22.51475897,11.62597056,0.0,0.0,0.0
4.781470187,3.489130435,3.136546185,222.5590535,146.0803651,155.6689747,155.0367744,154.99188,35.68554769,15.7392753,0.5293627655,71.18533849,0.02876418127,-0.3449783119,-0.05150798815,0.1076273212,1.347063237,1.501576152,1.346189467,0.8142249699,0.7874802565,1.071673043,1.34535056,0.7710199051,0.8457972942,0.5842026826,1.381131342,1.15581479,0.8911566344,0.8111243857,0.8763040238,1.156934711,1.002900428,1.176725569,1.01923203,0.9599020759,1.342137356,1.1434127,3.517547361,1.419941378,14.54803385,10.95880687,0.07428232473,0.2222222222,0.2539338937,0.5743191789,0.0,0.4530652259,6.666256248,0.0,0.0,0.0,0.0,0.0,0.0,22.09108738,0.0,0.0,0.0,0.5506359717,0.4679012346,0.09259259259,0.8238095238,-0.08538128538,4.169934589,35.45468631,24.26424042,4.983978521,0.0,6.066367068,31.18920547,11.49902367,6.9237372,26.64618123,26.31337114,0.0,0.0,0.0,22.99804733,27.5262362,1.740695932,1.593051857,61.84,0.7708333333,0.3333333333,0.2421264802,0.156875,0.0505952381,61.89693008,571.339037,23.42228331,1.235871091,0.2158373764,1.802496101,-0.3080488765,-0.3962345318,-0.6564783976,-0.7020800298,3.37,3.9,2.390735094,4.331820604,3.623655914,2.631421744,81.49312786,11.27506112,0.01644019467,-0.1521256224,0.08861506779,0.954704852,0.5088812892,1.079287308,0.7482852695,0.9737389541,1.195749679,1.152345814,1.089983256,0.9110015727,0.4580307598,0.9871941861,0.0,0.4172448689,0.05040857505,0.0,0.0,5.651997356,0.0,0.0,0.0,3.334270676,1.950540675,0.6481481481,0.1887004935,1.062088074,3.192907997,1.444775255,57.89757831,27.02332062,24.26424042,11.37477255,18.94745182,3.334270676,1.910063424,7.352550885,2.125,0.4644897959,0.06267806268,0.02141203704,0.0486800147,8.90461098,-2.606005119,0.9113398695,-2.331147937,-1.906405281,4.24,-4.81,0.00562,-5.25,0.00206,9.86e-06,2.801724138,158.3510474,2.353076217,49.86036791,7.715951687,0.7120519952,2.421801847,22.81821238,0.0,0.03209876543,0.01940035273,1.002169052,1.0980195,1.022676579,1.270122325,1.15075789,1.204863967,1.113237351,0.9327759058,0.972450287,0.9340192528,0.8350162147,0.8498021932,0.04022792023,1.96,977.4533353,-0.472955602,0.5054533534,-0.4515331077,0.0,0.1803403222,85.65631137,18.94745182,4.983978521,0.0,28.74755917,0.0,6.9237372,0.0,4.756192824
4.848666003,3.558558559,3.49969475,218.431184,150.5752208,154.5195576,158.9065809,160.4429129,-13.84763314,11.13609467,-3.443786982,91.56728906,0.02082809754,-0.5901936955,0.1515404183,-0.09643419108,1.661689804,0.9288718366,0.9299383677,1.181247582,0.9444687431,0.8524031266,0.9103608847,1.120359591,0.9710457725,0.6852788529,1.096025829,1.04679803,0.9914672766,1.088669951,1.011595972,0.5161077978,0.4704970137,0.9378775593,0.9894244384,1.039550906,1.226224196,0.9771343654,7.008276699,1.434202279,14.63950728,10.95447882,0.08658969209,0.5805272079,0.441638319,0.8155034272,0.0,0.4323245357,1.957560358,0.0,7.296656436,0.0,3.410010524,4.203282323,0.0,0.0,0.0,0.0,0.0,0.4649502918,0.4697916667,0.015625,0.7657407407,-0.09406926407,4.944974093,28.81366083,16.0344346,9.778515705,14.98529578,12.14238718,49.39795972,0.0,13.46849361,5.316788604,32.20656318,6.544756406,5.907179729,0.0,12.1082079,17.14164666,8.061299199,1.512939576,126.39,0.9030555556,0.5755385488,0.3084057697,0.211882716,0.03528911565,83.97882496,565.2188065,30.89542096,1.506587814,0.9018592594,1.714414083,0.3953957612,-0.2438017622,0.07449998418,-0.8992168894,0.0,1.92,2.478998053,4.531737251,4.628318584,2.8726647,61.86686391,10.98400966,-0.08000600361,0.07628768031,-0.06103801497,1.14576586,0.4800952104,0.9691654607,0.8958724057,0.999197121,0.9184859638,0.9256875831,1.027639584,1.079807087,0.4066858765,0.972936617,0.2140761751,0.8558461486,0.08329573016,0.0,0.4458248827,5.400919907,0.0,0.0,5.306778772,3.313609904,1.973330752,0.6796875,0.2076933912,1.06902788,3.874524318,0.7554656253,52.24429655,23.62654039,16.47624748,5.687386275,10.717646,5.031545353,2.416194775,9.905992134,1.729166667,0.6131972789,0.0697167756,0.0205239899,0.05114040995,102.0346816,-3.476888686,1.101518949,-2.201926963,-1.537392054,1.55,-3.45,0.152,-3.52,0.129,0.000305,3.290598291,162.5301929,2.831433998,46.84385206,-7.923076923,0.6899617195,1.8259154,46.02638289,6.338535363,0.03020833333,0.05821759259,0.8198502429,1.175404645,1.190864089,0.9401116675,1.155423759,1.053086956,1.107581055,1.012931194,1.125154537,0.9647846333,0.9211055661,0.9290976194,0.04172839506,1.28,2146.50863,-0.2084470306,0.3559597664,-0.2012184556,5.425791397,0.1318109077,35.3808444,4.794537184,25.38663948,10.72607221,11.38785599,11.26050332,13.08951281,0.0,0.0
