Molecule|SMILES|Formula_x|SpDiam_A|AATS3d|AATS2s|AATS3v|AATS1i|AATS2i|AATS3i|AATS4i|ATSC8dv|ATSC1d|ATSC8d|ATSC0i|AATSC0c|MATS1c|MATS2s|MATS7s|GATS1c|GATS2c|GATS5c|GATS7c|GATS8c|GATS2dv|GATS5dv|GATS7dv|GATS8dv|GATS1d|GATS3d|GATS5d|GATS6d|GATS7d|GATS8d|GATS2s|GATS6s|GATS6v|GATS3p|GATS5p|GATS1i|GATS6i|BCUTs-1h|BCUTs-1l|BCUTi-1h|BCUTi-1l|RPCG|Xch-6d|Xc-5d|Xc-3dv|Xc-4dv|AXp-1d|SsCH3|SdCH2|SdsCH|SsssCH|SaaNH|SdsN|SsOH|SssO|SdS|SaaS|SddssS|MINaasC|AETA_alpha|AETA_beta_ns_d|ETA_epsilon_5|ETA_dEpsilon_C|IC2|ZMIC2|PEOE_VSA1|PEOE_VSA2|PEOE_VSA3|PEOE_VSA6|PEOE_VSA7|PEOE_VSA11|SMR_VSA5|SMR_VSA6|SlogP_VSA2|SlogP_VSA3|EState_VSA1|EState_VSA2|EState_VSA3|EState_VSA6|VSA_EState7|AMID_C|TopoPSA(NO)|GGI5|GGI7|GGI8|GGI9|JGI3|TSRW10|TASA|Mor02m|Mor10m|Mor11m|Mor12m|Mor16m|Mor21m|Mor22m|Mor23m|iLOGP|Silicos-IT_Log_P|pIC50
8b_a31|NCCc1nc(c([nH]1)c1ccc2c(c1)OCO2)c1scc(n1)C|C16H16N4O2S|4.830502271|3.506329114|3.059902626|212.1863625|148.1937709|154.1775674|158.9480013|158.1483449|-19.2480824|11.01775148|-5.623274162|66.61020634|0.02671020667|-0.5102597929|0.02314894157|0.004305538578|1.547720771|1.119318116|1.007872158|0.8394891066|0.8696579979|0.890535199|1.075836305|1.096108269|0.9780560443|0.5983901219|1.026230507|1.263463014|1.333424508|1.205949125|0.960855823|0.9578516769|0.8969906017|1.106775516|0.8099409524|0.8878711008|1.172054745|1.120316083|4.004859999|0.6101378613|14.55663563|10.31170011|0.1020567745|0.5997530532|0.2749716524|0.6646731887|0.0|0.4323659516|1.979857834|0.0|0.0|0.0|3.37710223|0.0|0.0|10.85148426|0.0|1.58754089|0.0|0.7488372124|0.4826086957|0.0|0.7846153846|-0.1111111111|4.733869526|27.23741444|20.19137191|0.0|9.967957042|0.0|31.66759481|11.49902367|13.34455882|13.33769871|28.28963427|6.420821623|0.0|6.792942306|12.96557803|11.33678588|0.6963384984|1.466320389|86.05|0.6216666667|0.3272746599|0.2109158478|0.09594135802|0.04398148148|74.49715815|454.8058365|23.98756373|0.7523838419|0.9101739442|0.3799136345|0.6279382995|0.1917752237|-0.3188944594|-0.6117454263|2.71|4.52|5.657577319
8c_a31|NCCCc1nc(c([nH]1)c1ccc2c(c1)OCO2)c1scc(n1)C|C17H18N4O2S|4.83081718|3.340909091|2.941598525|201.9263748|147.9372851|154.166357|159.4982643|159.107875|-38.75686571|11.3877551|-9.163265306|70.33150729|0.02485824717|-0.5132570142|0.04828160621|-0.03261636887|1.558863878|1.107514675|0.8139132246|0.8585227914|0.6669878503|0.86815802|1.055174007|1.119779272|1.012537502|0.6118217054|0.967032241|1.226915185|1.316790417|1.317818446|1.031160178|0.9341221214|1.064155918|1.060478974|0.8122989395|0.8562664564|1.188651315|1.063627543|4.004860439|0.610137334|14.5566356|10.31169969|0.1002401502|0.5997530532|0.2749716524|0.6646731887|0.0|0.4348709163|1.988328908|0.0|0.0|0.0|3.435435563|0.0|0.0|10.88954096|0.0|1.599854419|0.0|0.7563680766|0.4833333333|0.0|0.7814814815|-0.1045454545|4.832560875|27.04056386|20.19137191|0.0|9.967957042|0.0|38.08841643|11.49902367|19.76538045|13.33769871|28.28963427|6.420821623|0.0|6.792942306|6.544756406|11.33678588|1.711149114|1.488637844|86.05|0.6216666667|0.3272746599|0.2109158478|0.150632716|0.0426879085|75.61185783|483.9465666|24.71660672|0.6356449582|0.8851981581|0.2445683936|0.5824478789|0.1196102832|-0.3500381714|-0.6403483629|2.9|4.89|6.091514981
9a_a31|Cc1csc(n1)c1nc([nH]c1c1ccc2c(c1)OCO2)CNC(=O)c1ccccc1|C22H18N4O3S|4.832087205|3.595959596|3.33240023|222.4636425|145.4544747|151.4510451|155.7660774|157.7326513|13.27391975|9.715277778|-0.07638888889|80.33790092|0.02566272021|-0.5423423379|0.0378510845|-0.02112203811|1.56315811|1.140932247|0.9032349666|1.186500644|0.8600610875|0.9127178814|0.9620575943|0.9783379595|0.9726777466|0.6637198622|1.130891|1.084782274|1.056533658|1.075158859|1.010149254|0.7036757073|1.045760671|1.019999973|0.9196415132|0.9093535495|1.149692263|1.137599562|7.008272213|0.6101356715|14.55672932|10.31169772|0.08888261617|0.7018151258|0.3928227826|0.7990375584|0.0|0.4314657775|1.952277995|0.0|0.0|0.0|3.348289714|0.0|0.0|10.93236962|0.0|1.534617103|0.0|0.6072428409|0.4811111111|0.0|0.8052083333|-0.1062627033|4.678508855|33.97362214|19.77449303|4.794537184|9.967957042|18.19910121|37.25557254|11.49902367|13.46849361|6.792942306|27.6520576|6.544756406|0.0|19.24487844|17.13736782|12.13273414|0.0|1.544432243|89.13|0.7744444444|0.4748795351|0.3817476064|0.2340740741|0.04008838384|82.76115118|558.7091708|32.99708002|1.143065544|0.2962533188|0.6041077112|0.6692323693|-0.03222247175|-0.5703335731|-0.8539439372|2.78|5.51|6.823908741
9b_a31|CCCC(=O)NCc1nc(c([nH]1)c1ccc2c(c1)OCO2)c1scc(n1)C|C19H20N4O3S|4.831538567|3.285714286|3.077555268|200.5803277|147.2540071|155.1364482|160.267414|159.5617568|-41.74191439|11.84065188|-8.75871435|76.92880526|0.02549538299|-0.5545736988|0.08068292888|-0.00529976752|1.595151092|1.115879799|0.8989056253|1.139225251|0.8688140938|0.8444354622|0.9770366614|1.032206656|1.076292097|0.6611620795|0.9951163952|1.070038629|1.070038629|1.206620795|1.119154562|0.6667182418|0.90612893|0.9997629252|0.8174960698|0.8652572787|1.287478479|1.105846919|7.008271263|0.6101363257|14.55672555|10.31169871|0.08664672259|0.5997530532|0.2749716524|0.7368419724|0.0|0.4378453864|3.936404929|0.0|0.0|0.0|3.338934004|0.0|0.0|10.89119431|0.0|1.545876201|0.0|0.689789777|0.4790123457|0.0|0.816091954|-0.1185730994|4.995766245|27.81235656|19.77449303|4.794537184|9.967957042|6.9237372|31.54366003|11.49902367|33.23387405|6.792942306|27.6520576|11.33929359|0.0|12.70012204|24.53949436|11.33678588|1.323745605|1.46340252|89.13|0.6216666667|0.4930909864|0.2849899219|0.2253240741|0.04148391813|79.05597908|524.9704077|27.06703607|0.322636148|0.6620049254|0.9332753952|0.4574912137|-0.05961467345|-0.219298907|-0.7573861813|2.8|5.26|7.200659451
9c_a31|CCCC(=O)NCCc1nc(c([nH]1)c1ccc2c(c1)OCO2)c1scc(n1)C|C20H22N4O3S|4.831084333|3.158878505|2.975577026|193.0936026|147.0894303|155.0645298|160.896256|160.0404833|-13.27111111|12.1472|-6.8384|80.64015974|0.02393450243|-0.5465983975|0.08948502374|-0.03258519491|1.590057097|1.089543931|1.131235207|0.9147990915|0.9857298569|0.8400822562|1.056785343|0.9816855037|0.9718596578|0.6722678095|1.006905791|1.076736629|1.09305082|1.056566356|1.066259625|0.6593134562|0.5686605904|1.018755997|0.8100315455|0.8676277311|1.296946821|1.099242563|7.008271469|0.6101358035|14.55668434|10.3116983|0.08631913808|0.5997530532|0.2749716524|0.7368419724|0.0|0.4398503739|3.961430128|0.0|0.0|0.0|3.410619646|0.0|0.0|10.92382967|0.0|1.566300083|0.0|0.7238410272|0.4797619048|0.0|0.8122222222|-0.1125213675|4.99856294|28.07245217|19.77449303|4.794537184|9.967957042|6.9237372|31.54366003|11.49902367|33.10993927|13.33769871|34.196814|11.21535881|0.0|12.70012204|19.38639965|11.33678588|2.009921569|1.483073383|89.13|0.7327777778|0.4089073129|0.3409312799|0.210632716|0.04362535613|80.15702234|555.1028044|28.23500041|0.5865381707|0.6703920508|0.8581662923|0.6943320073|-0.03485644194|-0.300663152|-0.5722841593|3.09|5.64|6.37675071
9d_a31|CCCC(=O)NCCCc1nc(c([nH]1)c1ccc2c(c1)OCO2)c1scc(n1)C|C21H24N4O3S|4.830967155|3.051724138|2.887786596|186.7914984|146.9424867|155.0014178|161.1625392|160.6330343|-2.19765832|12.42150231|-2.519401922|84.34395807|0.02260609255|-0.5503920265|0.09821073785|0.1266125171|1.598384854|1.080020091|0.9110900372|0.7712711091|0.7743418492|0.8285326585|1.107573591|0.8869032163|0.9316306138|0.683531746|0.9824429641|1.087436869|1.100909538|1.081953994|0.9357439946|0.6517786151|0.8646460567|1.032288851|0.8144596116|0.8580472482|1.305603786|1.088980212|7.008271675|0.6101352801|14.55668427|10.31169788|0.08538642731|0.5997530532|0.2749716524|0.7368419724|0.0|0.4417300497|3.980892035|0.0|0.0|0.0|3.456767212|0.0|0.0|10.95102414|0.0|1.581423322|0.0|0.7347739599|0.4804597701|0.0|0.8086021505|-0.1070546737|5.00594569|28.33507142|19.77449303|4.794537184|9.967957042|6.9237372|37.96448165|11.49902367|39.53076089|13.33769871|34.196814|11.21535881|0.0|12.70012204|12.96557803|11.33678588|2.996287971|1.501143036|89.13|0.6216666667|0.3680909864|0.2734158478|0.2553240741|0.04253472222|81.2561396|573.3020408|25.56783826|0.8773543993|0.9168186398|0.2874225123|0.6078983634|0.03612655129|-0.2070458322|-0.736507361|3.35|6.04|6.22184875
11a_a31|Cc1csc(n1)c1nc([nH]c1c1ccc2c(c1)OCO2)C(=O)O|C15H11N3O4S|4.837340183|4.015625|4.194495885|245.0759376|146.4265994|152.1066583|154.9726588|155.0153376|5.958477509|8.123702422|-1.112456747|58.20894115|0.04216799896|-0.5635375359|0.1871728459|-0.1888585747|1.526176318|1.017704643|0.8345977135|1.304429863|0.9245082146|0.8174569149|0.8307879349|1.157585228|1.081186698|0.660966118|1.053727708|1.162930596|1.183342566|1.195295521|0.992522174|0.4956593986|1.021459911|0.9881739524|0.8637431664|0.920359093|1.144262537|1.066561209|7.008293415|0.610138462|14.55646803|10.31170041|0.1413325737|0.587267227|0.441638319|0.6871614931|0.0|0.4274689823|1.879969717|0.0|0.0|0.0|2.856083711|0.0|9.221046443|10.67718928|0.0|1.419486515|0.0|-0.124518613|0.4724637681|0.0|0.8493333333|-0.1660894661|4.631292988|29.11802345|19.56423182|0.0|14.76249423|0.0|25.12283841|11.49902367|6.9237372|6.792942306|32.82071055|0.0|5.969305288|12.6173468|27.89450335|12.13273414|0.0|1.385353225|97.33|0.7638888889|0.4462159864|0.1993024061|0.105007716|0.0426879085|74.63861492|332.8920071|23.18977142|0.6998647196|0.5033686374|0.996805863|0.6793387018|0.1226303153|-0.5511171039|-0.6308522726|2.16|3.93|6.721246399
11b_a31|OC(=O)CCc1nc(c([nH]1)c1ccc2c(c1)OCO2)c1scc(n1)C|C17H15N3O4S|4.831349667|3.580246914|3.725737311|218.4842667|146.1363507|152.4278319|157.6642698|157.610933|19.44527778|8.301875|-3.848125|65.84967642|0.03454055879|-0.5647065506|0.1931680207|-0.004216798126|1.523630395|0.8955513257|0.58672824|0.8546993794|0.633755394|0.8767084401|0.8667377649|0.9383493095|0.9125043207|0.7081500105|1.012123234|1.171171171|1.191191191|1.194688665|0.9783277253|0.4902192924|0.9161348566|1.064019334|0.8329041534|0.8746210898|1.179194403|1.05992311|7.008293607|0.6101374033|14.55646765|10.31169957|0.1138269128|0.5997530532|0.2749716524|0.7292229112|0.0|0.4320484567|1.928811002|0.0|0.0|0.0|3.248213341|0.0|8.911700783|10.8028479|0.0|1.508772886|0.0|0.6230739796|0.4746666667|0.0|0.8382716049|-0.1457391304|4.73418372|28.91833544|19.56423182|4.794537184|9.967957042|0.0|25.12283841|11.49902367|19.76538045|6.792942306|32.82071055|11.21535881|5.969305288|13.21376393|23.74424979|0.0|0.3488805954|1.435253007|97.33|0.6216666667|0.4522746599|0.2537399219|0.2253240741|0.04146825397|76.8132266|407.6943361|24.83248033|0.1996088336|0.4220010196|0.967316987|0.7387909189|0.2667586284|-0.1795613899|-0.5507356751|2.29|4.67|6.27572413
11c_a31|OC(=O)CCCc1nc(c([nH]1)c1ccc2c(c1)OCO2)c1scc(n1)C|C18H17N3O4S|4.831035445|3.388888889|3.557731877|207.8224883|146.0196203|152.5513602|158.3306779|158.2610057|15.24373535|8.777717685|-7.839913467|69.63325725|0.03216413862|-0.5725488079|0.2028213141|-0.07746279549|1.538401477|0.8989236516|0.9564056916|0.9921089975|0.7200188024|0.8468552322|1.040830104|1.045690413|0.8633905909|0.7147849255|0.9890763766|1.148252059|1.221580817|1.185109532|1.028592942|0.4808656062|0.5043964311|1.046592796|0.8326297133|0.8532119075|1.194264023|1.021699935|7.008293814|0.6101368772|14.55646865|10.31169916|0.1121542268|0.5997530532|0.2749716524|0.7292229112|0.0|0.4343916134|1.945112655|0.0|0.0|0.0|3.336985072|0.0|8.834967519|10.84785879|0.0|1.53532767|0.0|0.6998116027|0.4756410256|0.0|0.8333333333|-0.1373165618|4.833014173|28.65202009|19.56423182|4.794537184|9.967957042|0.0|31.54366003|11.49902367|26.18620207|6.792942306|32.82071055|11.21535881|5.969305288|13.21376393|18.59115508|0.0|1.208057951|1.457090718|97.33|0.7327777778|0.4089073129|0.3096812799|0.185941358|0.04378858025|77.9197185|426.3294869|24.82118485|0.2625567859|0.9184390548|0.860198785|0.609509809|-0.01558509906|-0.2112629973|-0.7026533824|2.66|5.04|6.886056648
11d_a31|OC(=O)CCCCc1nc(c([nH]1)c1ccc2c(c1)OCO2)c1scc(n1)C|C19H19N3O4S|4.830954496|3.242424242|3.413727219|199.0992151|145.9171834|152.6572416|158.8759208|158.7963596|-26.18882588|9.196124764|-7.745274102|73.39871125|0.03015273606|-0.5743181211|0.2103288801|0.1449424046|1.547741839|0.8995986464|0.859256781|0.6493354434|0.8570958883|0.8246566035|1.077016307|0.9782359396|0.9720664111|0.722565876|0.9564619946|1.137465246|1.200045702|1.218279675|1.031315542|0.473412435|0.9298181733|1.034245346|0.8336468214|0.8523540649|1.208005255|1.056774679|7.008294022|0.610136352|14.55646965|10.31169874|0.1100176771|0.5997530532|0.2749716524|0.7292229112|0.0|0.4365785596|1.958050442|0.0|0.0|0.0|3.39688681|0.0|8.783034591|10.88502764|0.0|1.555250297|0.0|0.7142384469|0.4765432099|0.0|0.8287356322|-0.1298095238|4.795088586|29.78408745|19.56423182|4.794537184|9.967957042|0.0|37.96448165|11.49902367|32.60702369|6.792942306|32.82071055|11.21535881|5.969305288|13.21376393|18.59115508|11.33678588|2.251251127|1.477254645|97.33|0.6216666667|0.3680909864|0.2734158478|0.230632716|0.04260510511|79.0240269|462.5848673|26.05029045|0.9284117739|0.8912588773|0.4675061493|0.5953948119|0.06138333737|-0.3783306541|-0.7087175134|2.83|5.43|7.522878745
12c_a31|CCCNC(=O)CCc1nc(c([nH]1)c1ccc2c(c1)OCO2)c1scc(n1)C|C20H22N4O3S|4.831548831|3.177570093|2.975577026|193.0936026|147.0894303|155.0645298|160.896256|160.3959673|-14.47111111|12.1472|-6.1984|80.64015974|0.02391700865|-0.5446602296|0.08948502374|-0.006207897104|1.587539271|1.074288642|0.6882057436|0.9628846016|0.7166677786|0.8400822562|0.9330119543|0.9426781327|1.002477064|0.6722678095|0.9751922231|1.141993394|1.068579533|1.102839335|1.081825459|0.6593134562|1.351455628|1.021287935|0.8100315455|0.8966614791|1.296946821|1.086583941|7.008271469|0.6101358035|14.55668313|10.3116983|0.08662531897|0.5997530532|0.2749716524|0.7368419724|0.0|0.4398503739|3.998637429|0.0|0.0|0.0|3.387641566|0.0|0.0|10.91816041|0.0|1.556913509|0.0|0.7165395613|0.4797619048|0.0|0.8122222222|-0.1125213675|4.99856294|28.07245217|19.77449303|4.794537184|9.967957042|6.9237372|31.54366003|11.49902367|33.10993927|13.33769871|34.196814|11.21535881|0.0|12.70012204|25.13591149|11.33678588|1.857327904|1.483786682|89.13|0.6216666667|0.4930909864|0.2849899219|0.2500154321|0.04042022792|80.1578032|559.8519928|26.25728492|0.7720652238|0.5379259473|1.031172559|0.5899027679|-0.03585385937|-0.1905285121|-0.6396500628|3.1|5.64|6.420216403
12d_a31|CCCNC(=O)CCCc1nc(c([nH]1)c1ccc2c(c1)OCO2)c1scc(n1)C|C21H24N4O3S|4.831087004|3.060344828|2.887786596|186.7914984|146.9424867|155.0014178|161.1625392|160.6984583|8.972153|12.42150231|-3.840156639|84.34395807|0.02260006806|-0.5508059373|0.09821073785|-0.01934657807|1.598578088|1.077782102|1.031678254|0.9912273102|0.8223066757|0.8285326585|1.068294492|0.9361946339|0.8946620505|0.683531746|0.9674438349|1.134041306|1.09321087|1.060022494|0.9796069943|0.6517786151|1.007413158|1.040843976|0.8144596116|0.8820570652|1.305603786|0.9841060615|7.008271675|0.6101352802|14.55668423|10.31169788|0.08542338265|0.5997530532|0.2749716524|0.7368419724|0.0|0.4417300497|4.019216738|0.0|0.0|0.0|3.441384322|0.0|0.0|10.94653182|0.0|1.574411112|0.0|0.729180143|0.4804597701|0.0|0.8086021505|-0.1070546737|5.00594569|28.33507142|19.77449303|4.794537184|9.967957042|6.9237372|37.96448165|11.49902367|39.53076089|13.33769871|34.196814|11.21535881|0.0|12.70012204|12.84164325|11.33678588|2.86764727|1.501730749|89.13|0.7327777778|0.4089073129|0.3409312799|0.210632716|0.04253472222|81.2565263|592.7551611|28.75229065|0.7977313507|1.0348764|0.603421699|0.5578884046|-0.2055198374|-0.2271864576|-0.5658566481|0.0|6.04|6.292429824
12e_a31|O=C(Nc1ccccc1)CCCCc1nc(c([nH]1)c1ccc2c(c1)OCO2)c1scc(n1)C|C25H24N4O3S|4.830977123|3.19047619|3.013918566|197.618783|145.2910006|151.3963777|158.553924|159.1155841|3.750863514|10.08710372|-2.064019698|91.86820294|0.02117709673|-0.5439457755|0.08542210788|0.08778937804|1.570230741|1.046411405|0.9844472336|0.6957200333|0.8575510837|0.8855521764|1.154903175|0.9941924997|0.9145329104|0.7138267188|1.0155902|1.177630507|1.17040578|1.134726743|0.9361260817|0.6613212159|1.32738614|1.057209493|0.8735391984|0.8808402317|1.185067349|1.037073596|7.008272631|0.6101341164|14.55669008|10.3116965|0.08010749572|0.7018151258|0.2749716524|0.8201753057|0.0|0.4365675589|1.980461182|0.0|0.0|0.0|3.483599061|0.0|0.0|10.99806812|0.0|1.580919516|0.0|0.7308775956|0.4828282828|0.01515151515|0.7961904762|-0.09284459832|4.788858874|33.96432435|19.77449303|4.794537184|9.967957042|18.19910121|50.09721579|11.49902367|32.60702369|12.10973091|27.6520576|11.21535881|0.0|12.70012204|6.420821623|11.33678588|2.861840933|1.586380565|89.13|0.6841666667|0.3489937642|0.3061696901|0.2409490741|0.04106280193|85.98925736|547.8982819|20.3887335|1.360497209|0.7396460884|1.556351432|0.6518211575|0.02035868457|-0.6009658149|-0.5635421143|3.72|6.69|6.769551079
12g_a31|NC(=O)CCCCc1nc(c([nH]1)c1ccc2c(c1)OCO2)c1scc(n1)C|C19H20N4O3S|4.830954496|3.207920792|3.167671548|197.3837476|147.4070993|153.302771|159.4282346|159.5753832|-42.65816609|10.13852422|-8.293798099|76.92880526|0.02597623644|-0.5775844303|0.1653705879|0.144789106|1.605467593|0.9582387431|0.8749939525|0.6876452399|0.9241214459|0.8604871055|1.044678273|1.011483187|1.021146207|0.7107492355|0.9491930844|1.115711009|1.175777925|1.219222152|1.031020074|0.5531366355|0.9372870967|1.020714307|0.8437065499|0.8533178341|1.19593613|1.036956268|7.008275244|0.6101363001|14.55664535|10.31169877|0.08657956477|0.5997530532|0.2749716524|0.7480065221|0.0|0.4365785596|1.969884762|0.0|0.0|0.0|3.42813681|0.0|0.0|10.90706604|0.0|1.571779222|0.0|0.7281273358|0.4790123457|0.0|0.7988888889|-0.1185730994|4.799061724|29.48648364|20.19137191|4.794537184|9.967957042|0.0|37.96448165|11.49902367|32.60702369|6.792942306|27.6520576|11.21535881|0.0|12.70012204|6.420821623|11.33678588|2.734028905|1.477254645|103.12|0.6216666667|0.3680909864|0.2734158478|0.230632716|0.04260510511|79.0240269|497.101531|26.29075162|0.293582343|0.7507917064|0.5926671147|0.5537179162|0.2168814506|-0.2864938012|-0.5834331711|2.51|5.19|6.958607315
15_a31|CC(=O)Nc1nc(c([nH]1)c1ccc2c(c1)OCO2)c1scc(n1)C|C16H14N4O3S|4.832570547|3.763888889|3.551924473|230.3247739|147.8922439|154.9763277|158.2778486|156.1961872|-13.22222222|9.659279778|-5.509695291|65.73150876|0.03042762734|-0.6215974158|0.1204407493|0.03341548331|1.628381369|0.9378264053|0.8942528213|0.9105523115|0.8793098416|0.8848151646|0.998853211|1.085868101|1.028505898|0.6680392778|1.024996994|1.069264069|1.302778272|1.257470539|0.9664502165|0.620159955|0.7179523183|0.9997145081|0.8297027047|0.8889675402|1.252868825|1.112829771|7.008271847|0.6101379255|14.5597539|10.31169996|0.09369091237|0.5997530532|0.2749716524|0.7435800193|0.0|0.4295317329|3.372633227|0.0|0.0|0.0|3.155574452|0.0|0.0|10.79239261|0.0|1.506882585|0.0|0.3870554611|0.4763888889|0.02083333333|0.8294871795|-0.1413510101|4.504120605|29.46491726|14.45770443|10.11132579|9.967957042|0.0|25.12283841|11.49902367|13.8474744|12.10973091|27.6520576|4.794537184|0.0|12.70012204|23.14129094|0.0|0.0|1.39952785|89.13|0.7016666667|0.3802083333|0.3038942429|0.142183642|0.05004084967|75.70900014|411.1200733|25.04764827|0.07062541505|0.2864739343|1.363028953|0.5328897227|0.2867072632|-0.4547710166|-0.5059322589|1.64|4.12|5.958607315
16_a31|Cc1csc(n1)c1nc([nH]c1c1ccc2c(c1)OCO2)N|C14H12N4O2S|4.824530955|3.85483871|3.449204855|236.8606329|148.8349854|153.6858513|156.4040319|154.8192767|8.863687379|9.099173554|3.107438017|59.12577217|0.03314205788|-0.6089468803|0.171928784|0.02233338818|1.626544529|0.9201319986|0.7410223499|0.9840342229|0.9034633094|0.9203137351|0.9678173121|1.100816158|0.9952370753|0.6164251208|1.123141655|1.160168303|1.16057971|1.16101949|0.8111304348|0.7504116714|1.241472593|1.112314942|0.8637353435|0.9854851311|1.132876354|1.152286989|4.005301525|0.6101389397|14.55979499|10.31170095|0.1020099945|0.6279367163|0.2749716524|0.6501659697|0.0|0.4251462474|1.954622494|0.0|0.0|0.0|3.096824452|0.0|0.0|10.74599844|0.0|1.545147891|0.0|0.3662221277|0.480952381|0.02380952381|0.7916666667|-0.1270501836|4.513794877|27.76816663|20.19137191|0.0|9.967957042|0.0|25.12283841|17.44736295|6.9237372|12.52660978|21.74487787|0.0|0.0|6.792942306|5.948339281|11.33678588|0.0|1.41493967|86.05|0.5416666667|0.2395833333|0.1222206475|0.055625|0.04837962963|72.20845346|391.0219924|21.75128385|0.5303720481|0.5550759974|0.6480669391|0.6951549711|0.2969394989|-0.4341460061|-0.6072280764|1.93|3.8|7.045757491
18_a31|CCCC(=O)NCc1nc(c([nH]1)c1ccc(cc1)O)c1scc(n1)C|C18H20N4O2S|4.782522541|3.052631579|3.00812627|191.9522427|147.5474914|153.5407693|161.3773564|161.0335822|-38.52021948|10.45283951|-8.570864198|74.04258257|0.0225460053|-0.604728055|0.0897471288|0.01017822255|1.591049672|0.8137069767|0.9887460522|1.247000768|0.8123545226|0.794776148|1.079652018|1.076986074|1.064471954|0.729406268|0.9241642959|1.130701014|1.161317568|1.245327775|1.117996508|0.5526693093|0.8054488317|1.048655268|0.8037909907|0.8485415132|1.22118888|1.106132972|7.008271541|0.6101372261|14.55671991|10.31169929|0.1257174394|0.4483783381|0.191638319|0.6935264414|0.0|0.4467734054|3.913751117|0.0|0.0|0.0|3.281949877|0.0|9.510659254|0.0|0.0|1.530135723|0.0|0.2101488975|0.484|0.02|0.7785714286|-0.1027912932|4.969413652|24.99321444|15.40729452|4.794537184|9.967957042|6.9237372|37.6100271|0.0|33.23387405|0.0|25.96564269|11.33929359|0.0|11.65669156|18.78998253|12.13273414|1.315921255|1.477486721|90.9|0.6705555556|0.521789966|0.283446712|0.2053240741|0.04248366013|75.2172651|489.401458|23.40259178|0.369257035|0.7989863694|1.016287966|0.6284183748|0.03065286773|-0.2114963147|-0.7753167022|2.78|4.9|6.886056648
20_a31|CCCC(=O)NCc1nc(c([nH]1)c1ccc2c(c1)scn2)c1scc(n1)C|C19H19N5OS2|4.831538567|3.291666667|2.799866131|207.5324448|146.0578528|152.6142173|159.535115|158.8518572|-37.6763285|11.63090737|-7.195652174|82.81560826|0.0163536486|-0.594513619|0.07162168046|-0.007241349365|1.63486572|1.002295394|1.168465074|1.306022081|0.8809870539|0.8039031929|1.070535374|1.068068337|1.062033348|0.6553504457|0.9434665871|1.067691259|1.053583802|1.184671959|1.082935561|0.6178541057|0.9435733242|0.9851378933|0.7517504912|0.8542744513|1.16807596|1.074508028|7.008271111|0.609420757|14.55717913|10.31100269|0.1012834183|0.5997530532|0.2749716524|0.8603172599|0.0|0.4378453864|3.962933529|0.0|0.0|0.0|3.3852303|0.0|0.0|0.0|0.0|3.184858312|0.0|0.7238033825|0.5|0.0|0.7862068966|-0.1077857143|5.039547554|29.11796454|10.30076712|4.794537184|14.95193556|12.99010427|25.47729296|0.0|33.23387405|0.0|25.84309381|11.33929359|0.0|5.907179729|12.96557803|22.67357176|1.349093784|1.46340252|83.56|0.6216666667|0.4930909864|0.2849899219|0.2253240741|0.04148391813|79.05597908|563.6460927|25.52814468|0.8957678084|0.2887631853|0.3251380848|0.6554371441|0.1412823219|-0.4808094585|-0.8017088929|2.74|6.49|8.086186148
3a_a32|Cc1csc(n1)c1nc[nH]c1c1ccc2c(c1)scn2|C14H10N4S2|4.807062246|3.910714286|2.864779874|252.4161994|143.8295718|148.5726436|151.4616945|152.1720954|11.23259259|7.52|4.506666667|59.08028869|0.015439973|-0.4914573448|-0.01688861458|-0.04212853996|1.472080496|1.074476467|1.218604687|1.150277453|0.513916441|0.9094422627|1.065085311|1.075757055|0.9298385803|0.5785912561|1.200756543|1.030004241|1.16221374|0.9810895212|0.7148536896|0.9598365255|1.20338534|1.04859625|0.8542861103|1.032582246|1.03423582|1.004127101|3.042257683|0.6094208209|14.55684214|10.31100283|0.116023692|0.5566833238|0.2749716524|0.7090915348|0.0|0.4265070908|1.99573644|0.0|0.0|0.0|3.226454082|0.0|0.0|0.0|0.0|3.264150867|0.0|0.9092271353|0.5133333333|0.0|0.7825396825|-0.1051851852|4.523231429|29.3011671|4.983978521|0.0|14.95193556|6.066367068|19.05647134|0.0|6.9237372|0.0|19.93591408|0.0|0.0|0.0|0.0|29.00089183|1.720505008|1.480159922|54.46|0.4061111111|0.1493055556|0.09097064752|0.055625|0.03695436508|70.80021582|424.1797821|18.63172628|-0.1834267403|0.4450662365|0.626619366|1.056400907|0.292457376|-0.3635771726|-0.8413175583|2.21|5.77|8.568636236
